Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
2018
1,Mar 29,@,MIA,"W,8-4",44,35,8,9,4,0,3,8,5,2,10,3,0,0,0,1,1,0,.257,.395,.629,1.024,9,16,R,J.Urena (28),2018
2,Mar 30,@,MIA,"L,1-2",67,58,1,8,2,0,1,1,8,1,20,1,0,0,0,1,0,0,.183,.309,.376,.685,15,18,L,C.Smith (61),2018
3,Mar 31,@,MIA,"W,10-6",48,41,10,13,4,0,1,9,5,0,11,0,1,1,0,1,0,0,.224,.331,.410,.742,8,18,R,O.Despaigne (41),2018
4,Apr 1,@,MIA,"L,0-6",37,35,0,8,2,0,0,0,1,0,6,1,0,0,0,0,0,0,.225,.320,.385,.704,10,12,L,D.Peters (61),2018
5,Apr 2,@,CIN,"L,0-1",33,27,0,2,0,1,0,0,5,0,11,1,0,0,0,1,0,1,.204,.308,.352,.660,6,12,R,T.Mahle (75),2018
6,Apr 5,@,MIL,"W,8-0",47,42,8,13,2,1,1,7,4,2,9,1,0,0,2,0,1,0,.223,.321,.374,.695,12,15,L,B.Suter (35),2018
7,Apr 6,@,MIL,"L,4-5",39,34,4,7,1,1,0,3,4,1,9,1,0,0,0,0,1,0,.221,.319,.364,.683,8,18,R,B.Woodruff (46),2018
8,Apr 7,@,MIL,"W,5-2",41,33,5,8,1,1,1,5,7,1,9,0,1,0,1,1,0,1,.223,.326,.370,.696,9,17,R,Z.Davies (65),2018
9,Apr 8,@,MIL,"W,3-0",36,32,3,7,2,1,1,2,2,0,8,1,1,0,1,1,0,0,.223,.322,.377,.699,6,14,R,C.Anderson (56),2018
10,Apr 10,,PIT,"L,5-8",39,36,5,10,1,0,2,5,2,0,8,1,0,0,0,0,0,0,.228,.323,.386,.709,7,15,R,I.Nova (57),2018
11,Apr 11,,PIT,"W,13-5",44,41,13,16,7,0,3,12,2,1,5,1,0,0,0,1,1,0,.244,.333,.425,.758,7,14,L,S.Brault (38),2018
12,Apr 12,,PIT,"L,1-6",35,33,1,7,2,0,1,1,1,0,6,1,0,0,0,0,0,0,.242,.328,.421,.749,7,14,R,T.Williams (64),2018
13,Apr 13,,ATL,"L,0-4",32,30,0,4,1,0,0,0,1,0,9,1,0,0,0,1,0,0,.235,.320,.405,.724,5,16,R,A.Sanchez (71),2018
14,Apr 14,,ATL,"W,14-10",47,35,14,10,2,1,1,12,10,1,12,2,0,0,1,0,0,0,.238,.332,.410,.742,9,16,L,S.Newcomb (49),2018
15,Apr 17,,STL,"L,3-5",41,32,3,6,1,0,1,3,6,0,9,2,1,0,0,0,0,0,.235,.333,.404,.737,11,17,R,A.Wainwright (58),2018
16,Apr 19,,STL,"W,8-5",42,35,8,14,0,1,1,8,3,0,6,2,1,1,0,1,0,0,.245,.341,.413,.754,10,15,R,L.Weaver (22),2018
17,Apr 20,@,COL,"W,16-5",49,44,16,18,4,1,2,14,5,0,4,0,0,0,1,2,0,0,.257,.350,.432,.781,6,12,R,J.Gray (23),2018
18,Apr 21,@,COL,"L,2-5",33,31,2,6,3,0,0,2,2,0,7,0,0,0,0,0,0,1,.254,.345,.425,.770,4,15,L,T.Anderson (56),2018
19,Apr 22,@,COL,"W,9-7",47,40,9,13,1,0,1,9,4,0,15,2,1,0,0,0,0,0,.258,.349,.425,.774,11,16,R,G.Marquez (24),2018
